Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8710069,9.59,8.11,Polio,Nigeria,0,2023-05-14,13,https://sunnewsonline.com/13-polio-cases-reported-in-zamfara-2-other-states-in-2023-says-who/,cumulative,"The Country Office of the World Health Organization (WHO), confirmed on [Sun 14 May 2023], that 13 cases of circulating Variant Poliovirus (cVPV2) have been reported in 3 states in 2023."
8710096,55.43,-101.87,Hepatitis A,"British Columbia, Canada",0,2023-05-14,0,https://outbreaknewstoday.com/vancouver-health-officials-warns-of-possible-hepatitis-a-risk-at-mcdonalds-49984/,0,"Vancouver Coastal Health is notifying people who dined at McDonald's (3695 Lougheed Hwy, Vancouver) about a possible exposure to hepatitis A on the following dates and times."
8710080,-19.37,46.71,Polio,Madagascar,0,2023-05-13,214,https://lexpress.mg/13/05/2023/region-diana-cas-de-poliomyelite-signales-a-madagascar/,cumulative,Madagascar compte 214 cVDPV1 dans 27 sur 114 districts sanitaires en Ã©pidÃ©mie dans 11 sur 23 rÃ©gions.
8710235,33.84,66.03,Polio,Afghanistan,0,2023-05-13,2,https://www.thenews.com.pk/print/1069831-afghanistan-reports-first-polio-case-of-2023,cumulative,2 WPV1 cases were reported in Nangarhar province making them the 1st cases from Afghanistan this year [2023].
8710054,51.73,-86.70,Hepatitis A,"Ontario Province, Canada",0,2023-05-12,1,http://www.chch.com/health-officials-confirm-case-of-hepatitis-a-at-milton-golf-club/,recent,Halton Region Public Health has confirmed a case of hepatitis A at a Milton golf club after a food handler at its restaurant tested positive.
8710025,-29.00,25.09,Mumps,South Africa,0,2023-05-11,1322,https://www.nicd.ac.za/confirmation-of-mumps-outbreak-south-africa-11-may-2023/,cumulative,"From epidemiological week 1 in 2013 (ending 5 Jan 2013) to week 12 2023 (ending 31 Mar 2023), 1322 mumps IgM positives (Figure 1 [see source URL for all figures]) and 30 mumps PCR positives (11 [37%] in 2023) were identified from 20 813 combined tests."
8710034,9.59,8.11,Diphtheria,Kano,0,2023-05-11,783,https://www.icirnigeria.org/kano-we-have-vaccinated-over-500000-children-against-diphtheria-state-official/,regional,"Sur les 783 patients admis au 2 mars 2023, 360 sont des femmes et 423 des hommes."
8710084,-6.00,35.00,Measles,Tanzania,0,2023-05-10,3923,https://www.thecitizen.co.tz/tanzania/news/national/why-measles-cases-spiked-in-tanzania-in-the-past-year-4229886,cumulative,Ministry of Health programme officer Ms Lotalis Gadau said from June 2022 to 3 May 2023 there were at least 3923 confirmed cases.
8710000,29.97,69.39,Polio,"Khyber Pakhtunkhwa, Pakistan",0,2023-05-10,1,https://outbreaknewstoday.com/pakistan-wild-poliovirus-detected-in-sewage-samples-from-peshawar-and-hangu-58900/,recent,Pakistan has reported one human case and 5 environmental samples positive for wild poliovirus so far in 2023.
8709971,21.36,103.15,Diphtheria,"Dien Bien, Vietnam",0,2023-05-09,1,http://outbreaknewstoday.com/diphtheria-death-reported-in-dien-bien-province-vietnam-first-case-in-the-province-in-many-years-61268/,recent,It is known that this is the 1st case of diphtheria detected in Dien Bien province in many years.
8709933,-2.64,120.94,Measles,Indonesia,0,2023-05-08,2161,https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON462,cumulative,"Between 1 January and 3 April 2023, a total of 2161 suspected measles cases (848 laboratory-confirmed and 1313 clinically compatible [suspected]) have been reported across 18 of 38 provinces in Indonesia, primarily from the provinces of West Java (796 cases), Central Papua (770 cases), and Banten (197 cases)."
8709975,39.97,-97.56,Hepatitis A,United States,0,2023-05-05,9,https://www.cdc.gov/hepatitis/outbreaks/2023/hav-contaminated-food/index.htm,cumulative,"As of 5 May 2023, a total of 9 outbreak-associated cases of hepatitis A have been reported from 3 states (California, Washington, and Oregon)."
8709921,-25.73,134.49,Hepatitis A,"Victoria, Australia",0,2023-05-05,2,https://www.9news.com.au/national/hepatitis-a-two-cases-creatures-of-habit-cafe-springvale-homemaker-centre-victoria-melbourne/d4aca007-e3fb-4115-8aa5-2528b089ce5c,recent,"The 2 cases of hepatitis A have been linked to the Creatures of Habit cafe, which is located in the Springvale Homemaker Centre."
8709929,8.63,39.62,Measles,Ethiopia,0,2023-05-04,16814,https://outbreaknewstoday.com/measles-on-the-rise-in-ethiopia-a-number-of-factors-involved-20509/,cumulative,"Between 12 Aug 2021 and 1 May 2023, 16 814 laboratory-confirmed measles cases and 182 deaths -- with a case fatality ratio (CFR) of 1.1% -- have been reported nationally."
8709918,-29.00,25.09,Measles,South Africa,0,2023-05-02,970,https://www.nicd.ac.za/south-african-measles-outbreak-update-2023-2-may-2023/,cumulative,"The NICD has tested 5798 serum samples for measles since epidemiological week 40, 2022, of which 970 (17%) were confirmed positive."
8709830,9.59,8.11,Diphtheria,Nigeria,0,2023-05-02,557,https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON452,cumulative,"Since the beginning of 2023, 557 confirmed cases of diphtheria have been detected in Nigeria, affecting 21 of the 36 states and the Federal Capital Territory."
8709839,11.74,122.88,Diphtheria,Philippines,0,2023-05-02,32,https://www.vaxbeforetravel.com/2023/05/02/philippines-reports-diphtheria-outbreak,cumulative,"During the 1st 3 months of 2023, Philippines health officials reported 32 diphtheria cases, a 700 percent increase compared to the 4 cases reported during the same period in 2022."
8709865,11.74,122.88,Diphtheria,Philippines,0,2023-05-02,0,https://www.vaxbeforetravel.com/2023/05/02/philippines-reports-diphtheria-outbreak,0,"The U.S. Centers for Disease Control and Prevention (CDC) today [Tue 2 May 2023] announced it issued an Alert - Level 2, Practice Enhanced Precautions regarding the Republic of the Philippines reporting increased diphtheria cases in various regions."
8709811,35.07,36.34,Hepatitis A,"Maşyāf, Hama, Syria",0,2023-05-01,85,https://www.enabbaladi.net/archives/640159,regional,"According to the chief of the health area team, the cumulative number of cases up to now ranged between 70 to 100 cases."
8709783,9.59,8.11,Diphtheria,Nigeria,0,2023-04-29,557,http://outbreaknewstoday.com/nigeria-diphtheria-outbreak-more-than-500-confirmed-cases-63256/,cumulative,"Dans le cadre du suivi de l'épidémie de diphtérie au Nigeria, le Centre nigérian de contrôle et de prévention des maladies (NCDC) signale que du 14 mai 2022 au 9 avril 2023, 1439 cas suspects ont été signalés, dont 557 (39 pour cent) ont été confirmés, y compris 73 décès parmi les cas confirmés (taux de létalité de 13 pour cent)."
8709826,5.35,117.13,Whooping Cough,"Sabah, Malaysia",0,2023-04-29,76,https://www.dailyexpress.com.my/news/211936/sabah-records-986pc-increase-in-whooping-cough-cases/,cumulative,"Sabah recorded 76 cases of highly contagious whooping cough (pertussis), including one death, from January until Thursday [27 Apr 2023]."
8709801,50.90,-1.40,Chicken Pox,Mexico,0,2023-04-28,12000,https://worldnationnews.com/chicken-pox-in-mexico-cases-are-on-the-rise/,cumulative,"In 2023 there were more than 12 000 cases of chicken pox, almost 6000 more than in the same period of 2022 (i.e., they have doubled)."
8709743,52.25,5.60,Measles,Netherlands,0,2023-04-28,1,https://www.dutchnews.nl/news/2023/04/girl-becomes-first-child-to-die-from-measles-in-netherlands-in-four-years/,recent,Un hospital ha confirmado el primer caso fatal de una niÃ±a por sarampiÃ³n en los Ãºltimos cuatro aÃ±os en Holanda.
8709769,9.59,8.11,Diphtheria,Nigeria,0,2023-04-27,557,https://reliefweb.int/report/nigeria/diphtheria-nigeria-27-april-2023,cumulative,"Since the beginning of 2023, 557 confirmed cases of diphtheria have been detected in Nigeria, affecting 21 of the 36 states and the Federal Capital Territory."
8709766,55.15,-115.00,Whooping Cough,"Alberta Province, Canada",0,2023-04-27,146,https://www.mylethbridgenow.com/30446/news/whooping-cough-outbreak-spreads-to-lethbridge-and-medicine-hat/,cumulative,AHS says there have now been 146 confirmed cases compared with 126 that were confirmed as of 20 Apr 2023.
8709731,-4.28,20.42,Measles,"Sankuru, Congo",0,2023-04-26,5000,https://outbreaknewstoday.com/measles-epidemic-in-sankuru-drc-150-deaths-reported-since-beginning-of-the-year-68605/,regional,"Since the beginning of this year [2023], in the space of only 4 months, more than 150 measles-related deaths have been recorded, and more than 5000 cases of the said disease reported in this part of the country."
8709773,47.59,14.14,Diphtheria,Austria,0,2023-04-26,0,https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2023.28.17.2300206,0,Lack of seroprotection against diphtheria was found in 36% compared with 4% against tetanus.
8709755,75.00,-39.99,Measles,Democratic Republic of Congo,0,2023-04-24,5000,http://outbreaknewstoday.com/measles-epidemic-in-sankuru-drc-150-deaths-reported-since-beginning-of-the-year-68605/,regional,"Since the beginning of this year [2023], in the space of only 4 months, more than 150 measles-related deaths have been recorded and more than 5000 cases of the said disease have been reported in this part of the country."
8709694,32.57,76.10,Measles,"Chamba, Himachal Pradesh",0,2023-04-24,21,https://www.tribuneindia.com/news/himachal/measles-outbreak-reported-in-chamba-500689,regional,"Following the outbreak on [Tue 18 Apr 2023], the Health Department has initiated an active case search and identified 17 more children with measles-like symptoms."
8709169,9.50,-1.00,Measles,"Northern Region, Ghana",0,2023-04-23,0,https://www.graphic.com.gh/news/general-news/moh-takes-delivery-of-500-000-doses-of-measles-rubella-vaccine.html,0,He said the country currently did not have a measles-rubella outbreak because the recent outbreak was contained.
8709641,18.98,72.83,Measles,"Mumbai, Maharashtra",0,2023-04-21,194,https://www.mid-day.com/mumbai/mumbai-news/article/mumbai-reports-22-new-measles-cases-and-zero-death-23282233,cumulative,"On Friday [21 Apr 2023], Mumbai [capital of Maharashtra state] recorded 22 measles infections but no new fatality, taking the tally of the cases recorded so far this year [2023] to 194, the Brihanmumbai Municipal Corporation (BMC) data said."
8709653,75.00,-39.99,Measles,"Mumbai, India",0,2023-04-20,194,https://www.msn.com/en-us/news/other/mumbai-reports-22-new-measles-cases-and-zero-death/ar-AA1a9ce9,cumulative,"On Friday [21 Apr 2023], Mumbai recorded 22 measles infections but no new fatality, taking the tally of the cases recorded so far this year [2023] to 194, the Brihanmumbai Municipal Corporation (BMC) data said."
8709631,26.00,93.01,Hepatitis A,"Assam State, India",0,2023-04-20,37,https://www.pratidintime.com/guwahati-news-breaking-latest/hepatitis-a-outbreak-in-north-guwahati-cm-sarma-reviews-water-quality,regional,"Meanwhile, officials from the health department informed that mass screening is underway, and 37 persons have tested positive for the hepatitis A virus."
8709612,26.00,93.01,Hepatitis A,"Assam State, India",0,2023-04-20,37,https://www.pratidintime.com/guwahati-news-breaking-latest/hepatitis-a-outbreak-in-north-guwahati-cm-sarma-reviews-water-quality,cumulative,"Meanwhile, officials from the health department informed that mass screening is underway, and 37 persons have tested positive for the hepatitis A virus."
8709635,-2.64,120.94,Polio,Indonesia,0,2023-04-20,3,https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON458,cumulative,A total of 4 confirmed cases of VDPV2 have been reported in Indonesia since November 2022. This includes 3 cases of circulating VDPV2 (cVDPV2) with acute flaccid paralysis (AFP) in Aceh province and one in West Java province.
8709639,40.93,-77.48,Hepatitis A,"Pennsylvania, United States",0,2023-04-19,46,http://outbreaknewstoday.com/hepatitis-a-in-se-pennsylvania-including-philadelphia-29107/,cumulative,"According to the Pennsylvania Department of Health (DOH), in 2023, 46 confirmed hepatitis A cases were reported in Pennsylvania as of 8 Apr 2023, with 44 reported in the southeast region."
8709595,11.74,122.88,Diphtheria,Philippines,0,2023-04-18,33,https://outbreaknewstoday.com/diphtheria-cases-up-1000-in-the-philippines-85786/,cumulative,"From 1 Jan 2023 to 25 Mar 2023], health officials report 33 diphtheria cases, this compares to the 3 cases reported during the same period in 2022."
8709608,11.74,122.88,Diphtheria,Philippines,0,2023-04-18,33,https://outbreaknewstoday.com/diphtheria-cases-up-1000-in-the-philippines-85786/,cumulative,"From 1 Jan 2023 to 25 Mar 2023], health officials report 33 diphtheria cases, this compares to the 3 cases reported during the same period in 2022."
8709625,15.91,47.60,Measles,Yemen,0,2023-04-17,9418,https://bit.ly/41qPcyo,cumulative,"According to a report from the United Nations Office for the Coordination of Humanitarian Affairs (OCHA) in Yemen, since the beginning of this year [2023], measles cases have risen to 9418, claiming the lives of 77 children."
8709556,-4.00,24.00,Measles,Kasai-Oriental province,0,2023-04-17,700,https://outbreaknewstoday.com/drc-cholera-in-haut-katanga-measles-in-kasai-oriental-82072/,cumulative,"In the central part of the country, more than 700 cases of measles including 13 deaths have been recorded in 19 health zones in Kasai-Oriental province since January 2023, according to the chief physician of the Provincial Health Division (DPS), Doctor Bonheur Tshiteku."
8709578,51.84,5.85,Measles,"Rahatgarh, Sagar district, Madhya Pradesh",0,2023-04-17,137,https://www.freepressjournal.in/bhopal/bhopal-measles-outbreak-in-rahatgarh-records-137-cases,cumulative,"In the last 15-20 days, 137 cases were reported in Rahatgarh."
8709614,23.25,78.00,Measles,"Rahatgarh, Sagar District, Madhya Pradesh",0,2023-04-17,137,https://www.freepressjournal.in/bhopal/mp-measles-outbreak-in-sagar-town-as-33-more-test-positive-137-children-infected-in-fortnight,cumulative,"However, district administration said that 137 children were affected in the last 15 days."
8709479,48.69,9.14,Diphtheria,England,0,2023-04-13,73,https://uk.sports.yahoo.com/news/small-boat-crossings-linked-sharp-220100833.html,cumulative,It highlights how 73 cases of the disease were recorded in England in 2022 overall - up from 12 cases the previous year - and one further case was recorded in 2023.
8709497,12.88,121.77,Measles,"Iloilo City, Philippines",0,2023-04-13,1,https://www.pna.gov.ph/articles/1199374,regional,"Early this year [2023] Iloilo City has one case of measles, a 28-year-old male from Jaro."
8709493,39.97,-97.56,Hepatitis A,United States,0,2023-04-12,7,https://www.foodsafetynews.com/2023/04/fda-says-hepatitis-a-virus-in-this-years-frozen-strawberry-outbreak-is-identical-to-one-from-2022/,cumulative,"So far in 2023 there have been 7 people confirmed infected, and all 7 reported eating frozen organic strawberries; 2 of the patients required hospitalization."
8709515,9.65,2.34,Polio,Africa,0,2023-04-11,8,https://polioeradication.org/polio-today/polio-now/this-week/,recent,"RÃ©publique dÃ©mocratique du Congo (RD Congo) : un cas de PVDVc 1, six cas de PVDVc 2 et un Ã©chantillon environnemental positif au PVDVc 2."
8709510,26.03,88.47,Chicken Pox,"Thakurgaon, Rangpur Division, Bangladesh",0,2023-04-11,2,https://bangladesh.postsen.com/trends/amp/140268,recent,Already 2 people named [ARE] (32) and [EU] (30) of Kismat village of Haripur Upazila have died due to this disease.
8709445,-9.16,-75.88,Polio,Loreto,0,2023-04-11,2,https://larepublica.pe/sociedad/2023/04/11/loreto-lanzan-alerta-ante-posible-segundo-caso-de-nino-con-polio-ministerio-de-salud-oms-236577,regional,Las autoridades de salud de Loreto se hallan en alerta ante un nuevo probable caso de polio derivado de la vacuna contra esta enfermedad en un niÃ±o de un aÃ±o y seis meses.
8709512,-29.00,25.09,Measles,South Africa,0,2023-04-09,905,https://outbreaknewstoday.com/south-africa-measles-outbreak-tops-900-cases-17756/,cumulative,"Since the outbreak started in October 2022, 905 cases have been reported in outbreak-affected provinces [Limpopo (362 cases), Mpumalanga (107 cases), North West (213 cases), Gauteng (156 cases), Free State (30 cases), Western Cape (12), KwaZulu-Natal (18) and Northern Cape (7)] and 911 cases in total nationally."
8709399,75.00,-39.99,Measles,Armenia,0,2023-04-08,85,https://outbreaknewstoday.com/armenia-measles-update-35-additional-cases-reported-22211/,cumulative,"As of 29 Mar 2023, the number of confirmed measles cases in Armenia is 85."
8709424,45.49,-69.26,Whooping Cough,"Maine, United States",0,2023-04-08,19,https://outbreaknewstoday.com/pertussis-cases-up-in-maine-78594/,recent,"In the 1st 3 months of 2023, providers reported 19 cases of pertussis, more than twice the number reported during that same time period in 2022."
